158.187000	158.187000	B
158.207000	158.207000	B
158.228000	158.228000	B
158.297000	158.297000	B
158.318000	158.318000	B
158.452000	158.452000	B
158.497000	158.497000	B
158.516000	158.516000	B
158.538000	158.538000	B
158.586000	158.586000	B
158.606000	158.606000	B
159.027000	159.027000	B
159.098000	159.098000	B
159.119000	159.119000	B
159.141000	159.141000	B
159.161000	159.161000	B
159.185000	159.185000	B
159.207000	159.207000	B
159.227000	159.227000	B
159.247000	159.247000	B
159.269000	159.269000	B
159.290000	159.290000	B
159.313000	159.313000	B
159.336000	159.336000	B
159.356000	159.356000	B
159.378000	159.378000	B
159.400000	159.400000	B
159.422000	159.422000	B
159.444000	159.444000	B
159.465000	159.465000	B
159.486000	159.486000	B
159.663000	159.663000	B
159.701000	159.701000	B
159.730000	159.730000	B
159.870000	159.870000	B
159.968000	159.968000	B
159.990000	159.990000	B
160.012000	160.012000	B
160.036000	160.036000	B
160.057000	160.057000	B
160.078000	160.078000	B
160.098000	160.098000	B
160.119000	160.119000	B
160.141000	160.141000	B
160.164000	160.164000	B
160.185000	160.185000	B
160.206000	160.206000	B
160.228000	160.228000	B
160.249000	160.249000	B
160.272000	160.272000	B
160.293000	160.293000	B
160.315000	160.315000	B
160.337000	160.337000	B
160.362000	160.362000	B
160.493000	160.493000	B
160.647000	160.647000	B
164.719000	164.719000	B
164.742000	164.742000	B
165.288000	165.288000	B
165.359000	165.359000	B
165.380000	165.380000	B
165.424000	165.424000	B
165.446000	165.446000	B
165.470000	165.470000	B
165.491000	165.491000	B
165.928000	165.928000	B
165.952000	165.952000	B
165.977000	165.977000	B
165.998000	165.998000	B
166.022000	166.022000	B
166.113000	166.113000	B
166.133000	166.133000	B
166.352000	166.352000	B
166.374000	166.374000	B
166.392000	166.392000	B
166.417000	166.417000	B
166.463000	166.463000	B
166.486000	166.486000	B
168.119000	168.119000	B
168.140000	168.140000	B
168.161000	168.161000	B
168.188000	168.188000	B
169.759000	169.759000	B
169.854000	169.854000	B
169.870000	169.870000	B
169.897000	169.897000	B
169.992000	169.992000	B
170.211000	170.211000	B
170.237000	170.237000	B
170.260000	170.260000	B
170.279000	170.279000	B
170.302000	170.302000	B
170.326000	170.326000	B
170.372000	170.372000	B
170.390000	170.390000	B
170.416000	170.416000	B
171.484000	171.484000	B
171.495000	171.495000	B
171.518000	171.518000	B
171.541000	171.541000	B
171.564000	171.564000	B
171.586000	171.586000	B
171.609000	171.609000	B
171.633000	171.633000	B
171.679000	171.679000	B
171.700000	171.700000	B
172.179000	172.179000	B
172.201000	172.201000	B
172.224000	172.224000	B
172.248000	172.248000	B
172.270000	172.270000	B
172.293000	172.293000	B
172.316000	172.316000	B
172.338000	172.338000	B
172.360000	172.360000	B
172.844000	172.844000	B
172.867000	172.867000	B
172.890000	172.890000	B
172.912000	172.912000	B
173.006000	173.006000	B
173.287000	173.287000	B
173.309000	173.309000	B
174.901000	174.901000	B
174.914000	174.914000	B
174.940000	174.940000	B
174.965000	174.965000	B
174.987000	174.987000	B
175.012000	175.012000	B
175.036000	175.036000	B
175.103000	175.103000	B
175.124000	175.124000	B
176.616000	176.616000	B
176.677000	176.677000	B
176.696000	176.696000	B
176.722000	176.722000	B
176.740000	176.740000	B
176.763000	176.763000	B
176.837000	176.837000	B
177.053000	177.053000	B
177.090000	177.090000	B
177.103000	177.103000	B
177.128000	177.128000	B
177.149000	177.149000	B
177.172000	177.172000	B
177.242000	177.242000	B
177.260000	177.260000	B
178.434000	178.434000	B
178.456000	178.456000	B
178.981000	178.981000	B
179.051000	179.051000	B
179.095000	179.095000	B
179.116000	179.116000	B
179.159000	179.159000	B
179.182000	179.182000	B
179.203000	179.203000	B
179.643000	179.643000	B
179.667000	179.667000	B
179.691000	179.691000	B
179.712000	179.712000	B
179.827000	179.827000	B
179.847000	179.847000	B
180.108000	180.108000	B
180.131000	180.131000	B
180.247000	180.247000	B
181.757000	181.757000	B
181.833000	181.833000	B
181.854000	181.854000	B
181.875000	181.875000	B
183.474000	183.474000	B
183.570000	183.570000	B
183.586000	183.586000	B
183.611000	183.611000	B
183.632000	183.632000	B
183.681000	183.681000	B
183.706000	183.706000	B
183.923000	183.923000	B
183.951000	183.951000	B
183.970000	183.970000	B
183.994000	183.994000	B
184.015000	184.015000	B
184.040000	184.040000	B
184.087000	184.087000	B
184.104000	184.104000	B
184.132000	184.132000	B
185.210000	185.210000	B
185.233000	185.233000	B
185.256000	185.256000	B
185.279000	185.279000	B
185.301000	185.301000	B
185.324000	185.324000	B
185.394000	185.394000	B
185.415000	185.415000	B
185.894000	185.894000	B
185.915000	185.915000	B
185.938000	185.938000	B
185.962000	185.962000	B
185.984000	185.984000	B
186.007000	186.007000	B
186.031000	186.031000	B
186.052000	186.052000	B
186.074000	186.074000	B
186.559000	186.559000	B
186.582000	186.582000	B
186.605000	186.605000	B
186.627000	186.627000	B
186.719000	186.719000	B
188.616000	188.616000	B
188.629000	188.629000	B
188.655000	188.655000	B
188.680000	188.680000	B
188.701000	188.701000	B
188.726000	188.726000	B
188.750000	188.750000	B
188.817000	188.817000	B
188.839000	188.839000	B
190.331000	190.331000	B
190.345000	190.345000	B
190.366000	190.366000	B
190.392000	190.392000	B
190.413000	190.413000	B
190.460000	190.460000	B
190.480000	190.480000	B
190.501000	190.501000	B
190.764000	190.764000	B
190.821000	190.821000	B
190.844000	190.844000	B
190.885000	190.885000	B
190.908000	190.908000	B
190.929000	190.929000	B
191.004000	191.004000	B
191.836000	191.836000	B
191.931000	191.931000	B
191.958000	191.958000	B
191.977000	191.977000	B
192.053000	192.053000	B
192.085000	192.085000	B
192.107000	192.107000	B
192.130000	192.130000	B
192.152000	192.152000	B
192.201000	192.201000	B
192.222000	192.222000	B
192.244000	192.244000	B
192.267000	192.267000	B
192.695000	192.695000	B
192.790000	192.790000	B
192.814000	192.814000	B
192.835000	192.835000	B
192.858000	192.858000	B
192.928000	192.928000	B
193.547000	193.547000	B
193.567000	193.567000	B
193.781000	193.781000	B
193.806000	193.806000	B
193.830000	193.830000	B
193.851000	193.851000	B
193.876000	193.876000	B
193.898000	193.898000	B
193.921000	193.921000	B
195.487000	195.487000	B
195.508000	195.508000	B
195.531000	195.531000	B
195.554000	195.554000	B
195.575000	195.575000	B
195.600000	195.600000	B
195.693000	195.693000	B
197.264000	197.264000	B
197.285000	197.285000	B
197.694000	197.694000	B
197.716000	197.716000	B
197.737000	197.737000	B
197.762000	197.762000	B
197.783000	197.783000	B
197.829000	197.829000	B
197.854000	197.854000	B
198.853000	198.853000	B
198.904000	198.904000	B
198.934000	198.934000	B
198.978000	198.978000	B
199.552000	199.552000	B
199.625000	199.625000	B
199.665000	199.665000	B
199.733000	199.733000	B
199.755000	199.755000	B
199.781000	199.781000	B
200.217000	200.217000	B
200.240000	200.240000	B
200.287000	200.287000	B
200.422000	200.422000	B
200.639000	200.639000	B
200.660000	200.660000	B
200.680000	200.680000	B
200.703000	200.703000	B
202.330000	202.330000	B
202.430000	202.430000	B
202.451000	202.451000	B
202.474000	202.474000	B
204.185000	204.185000	B
204.208000	204.208000	B
204.227000	204.227000	B
204.253000	204.253000	B
204.277000	204.277000	B
204.478000	204.478000	B
204.498000	204.498000	B
204.569000	204.569000	B
204.591000	204.591000	B
204.635000	204.635000	B
204.658000	204.658000	B
204.684000	204.684000	B
204.702000	204.702000	B
